127,2,11,22667,22714
128,13,2,22425,22594
129,13,2,22620,22792
130,2,5,22866,22926
131,2,13,22379,22546
132,2,1,22573,22619
133,2,17,22673,22785
134,2,7,23006,23193
135,11,2,22860,22911
136,8,19,23760,23833
137,19,2,23885,23959
138,20,8,24435,24543
139,2,20,24307,24371
140,1,2,24105,24147
141,2,11,24204,24255
142,4,2,24275,24349
143,2,5,24431,24502
144,2,6,23901,24054
145,5,2,23780,23846
146,6,2,24100,24263
147,7,8,23800,23910
148,8,10,23964,24152
149,8,10,24150,24336
150,9,8,23900,24049
151,2,15,24316,24426
152,10,2,24065,24224
153,11,8,24210,24294
154,8,9,24361,24527
155,12,10,23885,23995
156,10,12,24200,24318
157,10,12,24425,24538
158,2,4,24116,24190
159,6,2,23880,24041
160,12,6,24380,24501
161,5,2,24420,24489
162,2,13,23104,23266
163,2,11,24107,24154
164,13,2,23865,24034
165,13,2,24060,24232
166,2,5,24306,24366
167,2,13,23819,23986
168,2,1,24013,24059
169,14,2,23650,23771
170,2,7,24446,24633
171,11,2,24300,24351
172,1,2,25545,25587
173,2,11,25644,25695
174,3,2,25280,25398
175,2,3,25121,25222
176,4,2,25715,25789
177,2,5,25871,25942
178,5,2,25860,25929
179,2,6,25341,25494
180,5,2,25220,25286
181,6,2,25540,25703
182,2,15,25756,25866
183,7,8,25240,25350
184,8,10,25404,25592
185,8,10,25590,25776
186,9,8,25340,25489
187,10,2,25505,25664
188,2,5,25746,25806
189,2,11,24539,24592
190,11,8,25650,25734
191,8,9,25801,25967
192,12,10,25325,25435
193,10,12,25640,25758
194,10,12,25865,25978
195,2,11,25547,25594
196,6,2,25320,25481
197,12,6,25820,25941
198,11,2,25150,25197
199,2,20,25272,25345
200,20,2,25420,25494
201,2,4,25556,25630
202,2,1,25453,25499
203,2,7,25886,26073
204,11,2,25740,25791
205,15,2,24480,24595
206,1,2,26985,27027
207,2,11,27084,27135
208,3,2,26720,26838
209,2,3,26561,26662
210,4,2,27155,27229
211,2,5,27311,27382
212,5,2,27300,27369
213,2,6,26781,26934
214,5,2,26660,26726
215,6,2,26980,27143
216,2,15,27196,27306
217,7,8,26680,26790
218,8,10,26844,27032
219,8,10,27030,27216
220,9,8,26780,26929
221,10,2,26945,27104
222,2,5,27186,27246
223,2,11,25979,26032
224,11,8,27090,27174
225,8,9,27241,27407
226,12,10,26765,26875
227,10,12,27080,27198
228,10,12,27305,27418
229,2,11,26987,27034
230,6,2,26760,26921
231,12,6,27260,27381
232,11,2,26590,26637
233,2,20,26712,26785
234,20,2,26860,26934
235,2,4,26996,27070
236,2,1,26893,26939
237,2,7,27326,27513
238,11,2,27180,27231
239,15,2,25920,26035
240,1,2,28425,28467
241,2,11,28524,28575
242,3,2,28160,28278
243,2,3,28001,28102
244,4,2,28595,28669
245,2,5,28751,28822
246,5,2,28740,28809
247,2,6,28221,28374
248,5,2,28100,28166
249,6,2,28420,28583
250,2,15,28636,28746
251,7,8,28120,28230
252,8,10,28284,28472
253,8,10,28470,28656
254,9,8,28220,28369
255,10,2,28385,28544
256,2,5,28626,28686
257,2,11,27419,27472
258,11,8,28530,28614
259,8,9,28681,28847
260,12,10,28205,28315
261,10,12,28520,28638
262,10,12,28745,28858
263,2,11,28427,28474
264,6,2,28200,28361
265,12,6,28700,28821
266,11,2,28030,28077
267,2,20,28152,28225
268,20,2,28300,28374
269,2,4,28436,28510
270,2,1,28333,28379
271,2,7,28766,28953
272,11,2,28620,28671
273,15,2,27360,27475
274,1,2,29865,29907
275,2,11,29964,30015
276,3,2,29600,29718
277,2,3,29441,29542
278,4,2,30035,30109
279,2,5,30191,30262
280,5,2,30180,30249
281,2,6,29661,29814
282,5,2,29540,29606
283,6,2,29860,30023
284,2,15,30076,30186
285,7,8,29560,29670
286,8,10,29724,29912
287,8,10,29910,30096
288,9,8,29660,29809
289,10,2,29825,29984
290,2,5,30066,30126
291,2,11,28859,28912
292,11,8,29970,30054
293,8,9,30121,30287
294,12,10,29645,29755
295,10,12,29960,30078
296,10,12,30185,30298
297,2,11,29867,29914
298,6,2,29640,29801
299,12,6,30140,30261
300,11,2,29470,29517
301,2,20,29592,29665
302,20,2,29740,29814
303,2,4,29876,29950
304,2,1,29773,29819
305,2,7,30206,30393
306,11,2,30060,30111
307,15,2,28800,28915
308,1,2,31305,31347
309,3,2,31040,31158
310,2,3,30881,30982
311,2,6,31101,31254
312,5,2,30980,31046
313,6,2,31300,31463
314,7,8,31000,31110
315,8,10,31164,31352
316,8,10,31350,31536
317,9,8,31100,31249
318,19,2,31620,31697
319,10,2,31265,31424
320,2,11,30299,30352
321,16,8,31600,31721
322,11,8,31410,31494
323,8,9,31561,31727
324,12,10,31085,31195
325,10,12,31400,31518
326,10,12,31625,31738
327,2,11,31307,31354
328,6,2,31080,31241
329,12,6,31580,31701
330,2,16,31497,31548
331,11,2,30910,30957
332,2,19,31495,31569
333,13,2,31260,31432
334,2,13,31019,31186
335,2,1,31213,31259
336,2,7,31401,31587
337,15,2,30240,30355
338,8,19,5040,5113
339,19,2,5165,5239
340,1,2,5385,5427
341,2,11,5484,5535
342,4,2,5555,5629
343,2,5,5711,5782
344,2,6,5181,5334
345,6,2,5380,5543
346,2,14,5599,5704
347,8,10,5244,5432
348,8,10,5430,5616
349,2,15,5596,5706
350,10,2,5345,5504
351,11,8,5490,5574
352,8,9,5641,5807
353,12,10,5165,5275
354,10,12,5480,5598
355,10,12,5705,5818
356,2,4,5396,5470
357,12,6,5660,5781
358,5,2,5700,5769
359,2,11,5387,5434
360,13,2,5340,5512
361,2,5,5586,5646
362,2,13,5099,5266
363,2,1,5293,5339
364,2,7,5726,5913
365,11,2,5580,5631
366,17,8,32945,33141
367,11,8,32380,32467
368,8,18,32418,32507
369,2,14,32959,33064
370,4,2,32915,32989
371,5,2,33060,33129
372,7,8,32440,32550
373,8,10,32604,32792
374,8,10,32790,32976
375,9,8,32540,32689
376,10,2,32705,32864
377,2,5,32946,33006
378,2,11,31739,31792
379,2,17,32753,32865
380,18,2,32575,32687
381,11,8,32850,32934
382,8,9,33001,33167
383,8,2,32590,32692
384,12,10,32525,32635
385,10,12,32840,32958
386,10,12,33065,33178
387,2,11,32747,32794
388,6,2,32520,32681
389,12,6,33020,33141
390,2,4,32756,32830
391,13,2,32700,32872
392,2,13,32459,32626
393,2,7,33086,33273
394,8,19,33840,33913
395,19,2,33965,34039
396,1,2,34185,34227
397,2,11,34284,34335
398,4,2,34355,34429
399,2,5,34511,34582
400,5,2,34500,34569
401,2,6,33981,34134
402,6,2,34180,34343
403,2,15,34396,34506
404,7,8,33880,33990
405,8,10,34044,34232
406,8,10,34230,34416
407,9,8,33980,34129
408,10,2,34145,34304
409,2,5,34386,34446
410,2,11,33179,33232
411,11,8,34290,34374
412,8,9,34441,34607
413,12,10,33965,34075
414,10,12,34280,34398
415,10,12,34505,34618
416,2,11,34187,34234
417,6,2,33960,34121
418,12,6,34460,34581
419,11,2,33790,33837
420,2,20,33912,33985
421,20,2,34060,34134
422,2,4,34196,34270
423,2,1,34093,34139
424,14,2,33730,33851
425,2,7,34526,34713
426,11,2,34380,34431
427,1,2,35625,35667
428,2,11,35724,35775
429,3,2,35360,35478
430,2,3,35201,35302
431,4,2,35795,35869
432,2,5,35951,36022
433,5,2,35940,36009
434,2,6,35421,35574
435,5,2,35300,35366
436,6,2,35620,35783
437,2,15,35836,35946
438,7,8,35320,35430
439,8,10,35484,35672
440,8,10,35670,35856
441,9,8,35420,35569
442,10,2,35585,35744
443,2,5,35826,35886
444,2,11,34619,34672
445,11,8,35730,35814
446,8,9,35881,36047
447,12,10,35405,35515
448,10,12,35720,35838
449,10,12,35945,36058
450,2,11,35627,35674
451,6,2,35400,35561
452,12,6,35900,36021
453,11,2,35230,35277
454,2,20,35352,35425
455,20,2,35500,35574
456,2,4,35636,35710
457,2,1,35533,35579
458,2,7,35966,36153
459,11,2,35820,35871
460,15,2,34560,34675
461,1,2,37065,37107
462,2,11,37164,37215
463,3,2,36800,36918
464,2,3,36641,36742
465,4,2,37235,37309
466,2,5,37391,37462
467,5,2,37380,37449
468,2,6,36861,37014
469,5,2,36740,36806
470,6,2,37060,37223
471,2,15,37276,37386
472,7,8,36760,36870
473,8,10,36924,37112
474,8,10,37110,37296
475,9,8,36860,37009
476,10,2,37025,37184
477,2,5,37266,37326
478,2,11,36059,36112
479,11,8,37170,37254
480,8,9,37321,37487
481,12,10,36845,36955
482,10,12,37160,37278
483,10,12,37385,37498
484,2,11,37067,37114
485,6,2,36840,37001
486,12,6,37340,37461
487,11,2,36670,36717
488,2,20,36792,36865
489,20,2,36940,37014
490,2,4,37076,37150
491,2,1,36973,37019
492,2,7,37406,37593
493,11,2,37260,37311
494,15,2,36000,36115
495,1,2,38505,38547
496,2,11,38604,38655
497,3,2,38240,38358
498,2,3,38081,38182
499,4,2,38675,38749
500,2,5,38831,38902
